ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
OPI.O,오피스 프로퍼티 인컴 트러스트,138,5,60,14,34.0,54.0,1.0,10.0,-0.27540236599281853
EGHT.O,8x8,99,5,120,14,39.0,54.0,1.0,10.0,-0.27780674413992534
MDRR.O,메달리스트 다이버시파이드 릿츠,140,5,120,14,49.0,54.0,1.0,10.0,-0.30567442869267203
AQUNR.O,Aquaron Acquisition Rights Exp 15th July 2026,26,5,120,14,49.0,74.0,1.0,10.0,-0.3190335397896473
ZLAB.O,자이 랩 ADR,99,5,120,14,39.0,54.0,1.0,10.0,-0.3451516023989093
AIHS.O,센미아오 테크놀러지,120,5,120,14,44.0,54.0,1.0,10.0,-0.352671430311136
ACRS.O,애클래리스 테라퓨틱스,90,5,60,14,44.0,64.0,1.0,10.0,-0.38290124512443446
AEHL.O,안텔로페 엔터프라이즈 홀딩스,101,5,60,14,44.0,54.0,1.0,10.0,-0.3977876173913796
TLRY.O,틸레이 브랜즈,101,5,60,14,44.0,54.0,1.0,10.0,-0.41314810721947315
SLDB.O,솔리드 바이오사이언스,101,5,60,14,44.0,54.0,1.0,10.0,-0.42745534611278857
SNOA.O,소노마 파머수티컬스,140,5,120,14,49.0,54.0,1.0,10.0,-0.4383570557415847
PRAX.O,프락시스 프리시젼 메디신,101,5,60,14,44.0,54.0,1.0,10.0,-0.46812936079622103
CMMB.O,키모맵 테라퓨틱스 ADR,153,5,120,14,29.0,59.0,1.0,10.0,-0.4943670949890242
LPSN.O,라이브퍼슨,113,5,60,14,34.0,54.0,1.0,10.0,-0.5042655694956558
CYCN.O,싸이클러리온 테라퓨틱스,120,5,120,14,44.0,54.0,1.0,10.0,-0.5363278171796719
IRBT.O,아이로봇,107,5,60,14,34.0,54.0,1.0,10.0,-0.527201577532902
CPTN.O,셉톤,111,5,120,14,29.0,54.0,1.0,10.0,-0.5301861920186334
EMKR.O,엠코어,53,5,60,14,34.0,54.0,1.0,10.0,-0.5315934989208561
AXDX.O,엑셀러레이트 다이아그노스틱스,49,5,120,14,39.0,54.0,1.0,10.0,-0.6001481603026585
ISPO.O,인스피라토,37,5,60,14,29.0,54.0,1.0,10.0,-0.6022823073329978
BLUE.O,블루버드 바이오,114,5,60,14,34.0,54.0,1.0,10.0,-0.6175827334905057
AEI.O,알셋,154,5,60,14,29.0,54.0,1.0,10.0,-0.648341252781943
VERO.O,비너스 컨셉,154,5,60,14,29.0,54.0,1.0,10.0,-0.6444781194204446
OPGN.O,옵젠,81,5,120,14,29.0,54.0,1.0,10.0,-0.6552282630811497
KA.O,키네타,143,5,60,14,29.0,54.0,1.0,10.0,-0.6677528391967208
EGRX.O,이글 파마슈티컬스,107,5,60,14,34.0,54.0,1.0,10.0,-0.6722779734514885
RCRT.O,리쿠르터닷컴 그룹,154,5,60,14,29.0,54.0,1.0,10.0,-0.5870024664811597
SHMD.O,슈미드 그룹,138,5,60,14,34.0,54.0,1.0,10.0,-0.689458090250576
ATER.O,아테리안,154,5,60,14,29.0,54.0,1.0,10.0,-0.7222700531172015
INVO.O,INVO 바이오사이언스,91,5,60,14,29.0,59.0,1.0,10.0,-0.7819426231290418
EJH.O,E-홈 하우스홀드 서비스 홀딩스,176,5,120,14,29.0,54.0,1.0,10.0,-0.8797666945458351
CMAX.O,케어맥스,146,5,120,14,29.0,54.0,1.0,10.0,-0.9999999885382583
