,Return,Std Dev,Symbol(Name)
067990,16.55,43.38,067990 (도이치모터스)
145170,-98.95,108.18,145170 (노브랜드)
109740,20.7,56.72,109740 (디에스케이)
115180,2.8,59.84,115180 (큐리언트)
147830,38.97,61.8,147830 (제룡산업)
032860,-18.88,64.46,032860 (더라미)
036560,5.68,32.67,036560 (영풍정밀)
282720,5.07,73.96,282720 (금양그린파워)
061250,15.33,51.52,061250 (화일약품)
285490,32.11,64.52,285490 (노바텍)
321820,7.98,73.74,321820 (아티스트유나이티드)
080420,7.65,47.22,080420 (모다이노칩)
065450,29.2,65.51,065450 (빅텍)
065660,11.21,67.59,065660 (안트로젠)
012860,19.51,56.67,012860 (모베이스전자)
042520,20.01,48.72,042520 (한스바이오메드)
274090,20.13,58.05,274090 (켄코아에어로스페이스)
338840,1.34,94.14,338840 (와이바이오로직스)
445180,-32.82,70.9,445180 (퓨릿)
389470,41.6,86.62,389470 (인벤티지랩)
023900,18.17,41.64,023900 (풍국주정)
310200,26.83,57.88,310200 (애니플러스)
175140,8.87,65.48,175140 (휴먼테크놀로지)
037460,19.55,46.65,037460 (삼지전자)
104460,15.5,45.97,104460 (디와이피엔에프)
950220,-41.05,55.67,950220 (네오이뮨텍)
246710,28.28,70.63,246710 (티앤알바이오팹)
290670,8.15,57.85,290670 (대보마그네틱)
220260,43.56,77.68,220260 (켐트로스)
000440,37.68,59.72,000440 (중앙에너비스)
206560,5.86,58.9,206560 (덱스터)
418620,-47.53,76.16,418620 (이에이트)
272110,23.14,59.15,272110 (케이엔제이)
950190,-15.15,36.91,950190 (고스트스튜디오)
228670,8.45,53.87,228670 (레이)
295310,-97.22,90.16,295310 (에이치브이엠)
183490,14.99,66.24,183490 (엔지켐생명과학)
294570,-28.35,40.09,294570 (쿠콘)
038110,18.29,52.5,038110 (에코플라스틱)
208370,15.66,67.54,208370 (셀바스헬스케어)
149980,27.77,67.07,149980 (하이로닉)
119830,17.47,59.75,119830 (아이텍)
419050,-34.99,72.07,419050 (삼기이브이)
264450,11.12,43.15,264450 (유비쿼스)
037070,21.38,49.22,037070 (파세코)
038390,10.32,32.06,038390 (레드캡투어)
073490,18.03,44.39,073490 (이노와이어리스)
041440,13.0,43.57,041440 (현대에버다임)
451250,10.49,122.51,451250 (삐아)
418470,-55.17,75.85,418470 (밀리의서재)
259630,15.99,56.18,259630 (엠플러스)
013990,21.57,59.01,013990 (아가방컴퍼니)
203650,19.9,54.85,203650 (드림시큐리티)
065650,8.75,59.73,065650 (하이퍼코퍼레이션)
205100,9.21,49.58,205100 (엑셈)
277880,67.55,72.93,277880 (티에스아이)
072870,-2.3,36.53,072870 (메가스터디)
251120,-1.43,51.48,251120 (바이오에프디엔씨)
460470,-100.0,67.12,460470 (아이빔테크놀로지)
038540,18.52,49.44,038540 (상상인)
307870,10.0,54.96,307870 (비투엔)
018000,-1.35,59.77,018000 (유니슨)
264660,15.54,40.88,264660 (씨앤지하이테크)
043610,11.81,54.67,043610 (지니뮤직)
142280,20.75,68.49,142280 (녹십자엠에스)
131400,21.36,64.11,131400 (이브이첨단소재)
067000,24.62,57.5,067000 (조이시티)
164060,8.47,54.25,164060 (이루다)
049520,14.3,38.62,049520 (유아이엘)
090850,15.33,47.45,090850 (현대이지웰)
040300,7.44,45.45,040300 (YTN)
353810,68.31,65.39,353810 (이지바이오)
033290,16.26,47.56,033290 (코웰패션)
195990,1.38,72.58,195990 (에이비프로바이오)
315640,3.64,76.76,315640 (딥노이드)
099440,12.81,51.07,099440 (스맥)
269620,17.56,65.1,269620 (시스웍)
047820,2.11,56.68,047820 (초록뱀미디어)
107600,-27.01,61.75,107600 (새빗켐)
053050,18.78,51.98,053050 (지에스이)
054670,16.19,55.25,054670 (대한뉴팜)
458870,-95.39,73.48,458870 (씨어스테크놀로지)
060560,10.12,53.45,060560 (홈센타홀딩스)
388870,81.57,97.8,388870 (파로스아이바이오)
039560,3.27,47.73,039560 (다산네트웍스)
