ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
ARBE.O,아브 로보틱스,145,5,120,14,49.0,54.0,1.0,10.0,-0.5266798652078878
VIGL.O,비질 뉴로사이언스,102,5,60,14,44.0,59.0,1.0,10.0,-0.5309089651663447
BIGC.O,빅커머스 홀딩스,145,5,120,14,49.0,54.0,1.0,10.0,-0.5310492861444717
SISI.O,신에코,157,5,120,14,29.0,54.0,1.0,10.0,-0.5331833134845829
GDEV.O,GDEV,145,5,120,14,49.0,54.0,1.0,10.0,4.965657839082028
AXDX.O,엑셀러레이트 다이아그노스틱스,47,5,120,14,39.0,54.0,1.0,10.0,-0.6129821809148672
SOND.O,손더 홀딩스,157,5,120,14,29.0,54.0,1.0,10.0,-0.6721546948182124
KA.O,키네타,148,5,60,14,29.0,54.0,1.0,10.0,-0.7253913325756274
BGXX.O,브라이트 그린,159,5,120,14,24.0,54.0,1.0,10.0,-0.7468669958528249
FFIE.O,패러데이 퓨처 인텔리전트 일렉트릭,140,5,120,14,24.0,54.0,1.0,10.0,-0.9861380124830397
