ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
SPTL.K,SPDR Portfolio Long Term Treasury ETF,103,5,60,14,44.0,54.0,1.0,10.0,-0.04296319279034788
BLDG.K,Cambria Global Real Estate ETF,99,5,60,14,44.0,54.0,1.0,10.0,-0.05238354755847929
CCOR.K,Core Alternative ETF,103,5,60,14,44.0,54.0,1.0,10.0,-0.06290219344551606
EDV,Vanguard Extended Duration Treasury Index Fd;ETF,108,5,120,14,49.0,54.0,1.0,10.0,-0.06617725919477935
ITEQ.K,Amplify Bluestar Israel Technology ETF,76,5,60,14,49.0,54.0,1.0,10.0,-0.08211745549798843
BATT.K,Amplify Lithium & Battery Technology ETF,122,5,120,14,39.0,54.0,1.0,10.0,-0.08389385664941873
KBA,KraneShares Bosera MSCI China A 50 Connect Idx ETF,102,5,120,14,39.0,54.0,1.0,10.0,-0.10642682056394759
CNRG.K,SPDR S&P Kensho Clean Power ETF,42,5,60,14,44.0,54.0,1.0,10.0,-0.11392690020407092
BABX.O,GraniteShares 2x Long BABA Daily ETF,130,5,120,14,44.0,54.0,1.0,10.0,-0.46797448708158584
PNQI.O,Invesco Nasdaq Internet ETF,68,5,120,14,34.0,54.0,1.0,10.0,-0.48483352314938777
