ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
MLAB.O,메사 래보라토리스,110,5,120,14,39.0,54.0,1.0,10.0,-0.28293613532302386
TOMZ.O,토미 인바이런먼털 솔루션스,144,5,120,14,49.0,54.0,1.0,10.0,-0.2834114328348555
EMBC.O,엠백타,148,5,60,14,34.0,59.0,1.0,10.0,-0.2935620393347822
COMM.O,콤스코프 홀딩,129,5,60,14,39.0,54.0,1.0,10.0,-0.3058231545159983
BZUN.O,바오준 ADR,125,5,120,14,39.0,54.0,1.0,10.0,-0.5219338116400322
FOSL.O,파슬 그룹,125,5,120,14,39.0,54.0,1.0,10.0,-0.31775973211792063
TCX.O,투카우스,94,5,120,14,44.0,54.0,1.0,10.0,-0.3440374014339316
IRBT.O,아이로봇,123,5,120,14,44.0,54.0,1.0,10.0,-0.34523130286274917
AEI.O,알셋,155,5,120,14,29.0,59.0,1.0,10.0,-0.35327787436632063
LPRO.O,오픈 렌딩,129,5,60,14,39.0,54.0,1.0,10.0,-0.27467996548344387
ATHE.O,알테리티 테라퓨틱스 ADR,95,5,120,14,34.0,54.0,1.0,10.0,-0.400841518425185
NKTR.O,넥타 테라퓨틱스,125,5,120,14,39.0,54.0,1.0,10.0,-0.40342845602924604
ADPT.O,어댑티브 바이오테크놀러지,139,5,120,14,44.0,54.0,1.0,10.0,-0.4128909682265005
TKLF.O,요시미치무역,153,5,60,14,29.0,54.0,1.0,10.0,-0.4144998795103544
TLRY.O,틸레이 브랜즈,103,5,60,14,44.0,59.0,1.0,10.0,-0.4207554410055284
GDRX.O,굿알엑스 홀딩스,139,5,120,14,44.0,54.0,1.0,10.0,-0.434178214565903
AEHL.O,안텔로페 엔터프라이즈 홀딩스,117,5,120,14,44.0,54.0,1.0,10.0,-0.43919995312404125
SNOA.O,소노마 파머수티컬스,144,5,120,14,49.0,54.0,1.0,10.0,-0.44115296867680975
ACB.O,오로라 카나비스,152,5,120,14,34.0,54.0,1.0,10.0,-0.4443180275695786
NIU.O,NIU 테크놀러지 ADR,125,5,120,14,39.0,54.0,1.0,10.0,-0.45418164964299146
PTON.O,펠로튼 인터랙티브,136,5,60,14,34.0,54.0,1.0,10.0,-0.4597031165603592
PRAX.O,프락시스 프리시젼 메디신,103,5,60,14,44.0,59.0,1.0,10.0,-0.4798041852548922
XLO.O,자일리오 테라퓨틱스,155,5,120,14,29.0,59.0,1.0,10.0,-0.4988253409083978
VIGL.O,비질 뉴로사이언스,103,5,60,14,44.0,59.0,1.0,10.0,-0.5617246670518548
AXDX.O,엑셀러레이트 다이아그노스틱스,49,5,120,14,39.0,54.0,1.0,10.0,-0.6122764563025773
LAZR.O,루미나 테크놀로지스,152,5,120,14,34.0,54.0,1.0,10.0,-0.6301326352375914
BLUE.O,블루버드 바이오,119,5,120,14,34.0,54.0,1.0,10.0,-0.6369723106038412
OPGN.O,옵젠,81,5,120,14,29.0,54.0,1.0,10.0,-0.6527186308314417
ASCBR.O,A SPAC II Acquisition Rights Exp 15th Oct 2026,38,5,120,14,49.0,54.0,1.0,10.0,-0.6661134378787226
RCRT.O,리쿠르터닷컴 그룹,153,5,60,14,29.0,54.0,1.0,10.0,-0.6053087607518619
ALVR.O,알로비어,152,5,120,14,34.0,54.0,1.0,10.0,-0.6982446391983588
LPSN.O,라이브퍼슨,115,5,60,14,29.0,54.0,1.0,10.0,-0.7533104846255301
RTC.O,푸웨이 필름스,71,5,60,14,34.0,64.0,1.0,10.0,-0.7762952638814824
XELA.O,엑셀라 테크놀로지스,153,5,60,14,29.0,54.0,1.0,10.0,-0.782287020873365
BGXX.O,브라이트 그린,158,5,120,14,24.0,54.0,1.0,10.0,-0.8923356553892985
AVTX.O,아발로 테라퓨틱스,146,5,60,14,24.0,54.0,1.0,10.0,-0.9258235210359128
SIRI.O,시리우스 XM 홀딩스,110,5,120,14,39.0,54.0,1.0,10.0,-0.9999998741878657
