ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
IXAQU.O,IX Acquisition Units,122,5,120,14,44.0,64.0,1.0,10.0,0.0
NVEI.O,뉴베이,146,5,120,14,49.0,54.0,1.0,10.0,-0.012928507413352608
LENZ.O,렌즈 테라퓨틱스,146,5,120,14,49.0,54.0,1.0,10.0,-0.013004080468853818
KRMD.O,코루 메디컬 시스템스,73,5,120,14,49.0,59.0,1.0,10.0,-0.02747932643368245
INNV.O,이노베이지 홀딩,146,5,120,14,49.0,54.0,1.0,10.0,-0.0317099137926129
OESX.O,오리온 에너지 시스템즈,107,5,120,14,39.0,54.0,1.0,10.0,-0.008109871332614094
VIOT.O,비오미 테크놀러지 ADR,146,5,120,14,49.0,54.0,1.0,10.0,-0.08338383719630438
RFACR.O,RF Acquisition Rights Exp 1st May 2028,10,5,120,14,49.0,54.0,1.0,10.0,-0.09818084618901557
BTBD.O,BT 브랜즈,114,5,60,14,44.0,54.0,1.0,10.0,-0.10543554092966034
SMLR.O,샘러 사이언티픽,146,5,120,14,49.0,54.0,1.0,10.0,-0.09222243828844423
ELDN.O,엘레돈 파마슈티컬스,146,5,120,14,49.0,54.0,1.0,10.0,-0.12423533630285977
TECH.O,바이오-테크네,121,5,120,14,39.0,54.0,1.0,10.0,-0.13609312675949103
AFMD.O,아피메드,101,5,60,14,44.0,59.0,1.0,10.0,-0.14403523759390324
DOYU.O,도유 인터내셔널 홀딩스 ADR,146,5,120,14,49.0,54.0,1.0,10.0,-0.1761100389051734
VNET.O,브이넷 그룹 ADR,118,5,60,14,34.0,54.0,1.0,10.0,-0.18340494329913104
RCAT.O,레드 캣 홀딩스,114,5,60,14,44.0,54.0,1.0,10.0,-0.24672255845806512
ANEB.O,아네불로 파마슈티컬,114,5,60,14,44.0,54.0,1.0,10.0,-0.19871828360512078
MIGI.O,모손 인프라 스트럭처 그룹,155,5,60,14,29.0,54.0,1.0,10.0,-0.28529499896168364
MICS.O,싱잉 머신 컴퍼니,101,5,60,14,44.0,59.0,1.0,10.0,-0.3010976380814251
FOSL.O,파슬 그룹,127,5,120,14,39.0,54.0,1.0,10.0,-0.30537757928940723
TRIB.O,트리니티 바이오테크 ADR,91,5,120,14,34.0,69.0,1.0,10.0,-0.32630079182597216
CSLR.O,컴플리트 솔라리아,145,5,120,14,29.0,54.0,1.0,10.0,-0.33552219301181385
UPC.O,유니버스 파마슈티컬스,131,5,120,14,44.0,54.0,1.0,10.0,-0.34214587984294254
GDS.O,GDS 홀딩스 ADR,97,5,120,14,34.0,54.0,1.0,10.0,-0.41316343116335585
ACRS.O,애클래리스 테라퓨틱스,101,5,60,14,44.0,59.0,1.0,10.0,-0.4142953401742987
SONM.O,소님 테크놀러지,151,5,120,14,29.0,59.0,1.0,10.0,-0.44662867687038754
AKTX.O,아카리 테라퓨틱스 ADR,111,5,120,14,34.0,59.0,1.0,10.0,-0.46282432088058656
GDRX.O,굿알엑스 홀딩스,146,5,120,14,49.0,54.0,1.0,10.0,-0.4596670300897938
SNOA.O,소노마 파머수티컬스,143,5,120,14,29.0,69.0,1.0,10.0,-0.5125743446654268
XLO.O,자일리오 테라퓨틱스,151,5,120,14,29.0,59.0,1.0,10.0,-0.5197504926981502
MNY.O,머니히로,132,5,120,14,29.0,54.0,1.0,10.0,-0.5206389024377642
GDEV.O,GDEV,146,5,120,14,49.0,54.0,1.0,10.0,118.89101525792874
AEI.O,알셋,155,5,60,14,29.0,54.0,1.0,10.0,-0.5494706130158912
SVMH.O,스리바루 홀딩스,155,5,60,14,29.0,54.0,1.0,10.0,-0.5409695707325199
VIGL.O,비질 뉴로사이언스,101,5,60,14,44.0,59.0,1.0,10.0,-0.5455565171420341
SLS.O,셀라스 라이프 사이언스 그룹,131,5,120,14,44.0,54.0,1.0,10.0,-0.6402494242714953
RCRT.O,리쿠르터닷컴 그룹,155,5,60,14,29.0,54.0,1.0,10.0,-0.608072309074898
AVTX.O,아발로 테라퓨틱스,139,5,60,14,24.0,54.0,1.0,10.0,-0.9330044268803032
FFIE.O,패러데이 퓨처 인텔리전트 일렉트릭,142,5,120,14,24.0,54.0,1.0,10.0,-0.9845501900346257
KA.O,키네타,155,5,60,14,29.0,54.0,1.0,10.0,-0.9998039465014544
