ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
TUA,Simplify Short Term Treasury Futures Strategy ETF,114,5,120,14,49.0,54.0,1.0,10.0,1.5352569789193637
SCHO.K,Schwab Short Term US Treasury ETF,103,5,120,14,49.0,54.0,1.0,10.0,-0.002277280631174494
OBOR.K,KraneShares MSCI One Belt One Road Index ETF,104,5,120,14,49.0,54.0,1.0,10.0,-0.0023961442310383996
BILS.K,SPDR Bloomberg 3-12 Month T-Bill ETF,103,5,120,14,49.0,54.0,1.0,10.0,-0.0034547284441029946
IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,103,5,120,14,49.0,54.0,1.0,10.0,-0.003606230030845259
UST,ProShares Ultra 7-10 Year Treasury,100,5,60,14,44.0,54.0,1.0,10.0,-0.004424459180499385
GTIP.K,Goldman Sachs Access Inflation Protected USD Bond,102,5,120,14,49.0,59.0,1.0,10.0,-0.004704400689772292
XBIL.O,US Treasury 6 Month Bill ETF,103,5,120,14,49.0,54.0,1.0,10.0,-0.006145124568644245
KRBN.K,KraneShares Global Carbon Strategy ETF,45,5,120,14,44.0,54.0,1.0,10.0,-0.01035872711831809
ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,105,5,60,14,44.0,54.0,1.0,10.0,-0.013592762122159652
PFFD.K,Global X Us Preferred Etf,114,5,120,14,49.0,54.0,1.0,10.0,-0.016064207263535635
ICLN.O,iShares Global Clean Energy ETF,98,5,120,14,44.0,54.0,1.0,10.0,-0.018296120314381437
EFZ,ProShares Short MSCI EAFE,119,5,60,14,44.0,54.0,1.0,10.0,-0.03881092765484173
VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,100,5,60,14,44.0,54.0,1.0,10.0,-0.03434071520087234
SPTL.K,SPDR Portfolio Long Term Treasury ETF,100,5,60,14,44.0,54.0,1.0,10.0,-0.034588493720200564
EDV,Vanguard Extended Duration Treasury Index Fd;ETF,105,5,60,14,44.0,54.0,1.0,10.0,-0.04456580529567067
TAIL.K,Cambria Tail Risk ETF,119,5,60,14,44.0,54.0,1.0,10.0,-0.05791284835023203
SCHQ.K,Schwab Long-Term US Treasury ETF,119,5,60,14,44.0,54.0,1.0,10.0,-0.0956485104570286
FAIL.K,Cambria Global Tail Risk ETF,123,5,60,14,29.0,54.0,1.0,10.0,-0.11026942236058701
YCL,ProShares Ultra Yen,119,5,60,14,44.0,54.0,1.0,10.0,-0.09934219677375777
IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,114,5,120,14,49.0,54.0,1.0,10.0,-0.12710376311249094
HIBS.K,Direxion Daily S&P 500 High Beta Bear 3X Shares,149,5,60,14,29.0,54.0,1.0,10.0,-0.39644952537704725
SQQQ.O,ProShares UltraPro Short QQQ,150,5,60,14,29.0,54.0,1.0,10.0,-0.5349712347246203
