Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
100,ADAP.O,어답트이뮨 테라퓨틱스 ADR,1.28,10.54,42.14,1.21,1.07,5,60,14,44,59,1.0,10.0,20.45,111.32
116,ARTNA.O,아르테시안 리소시스,39.05,10.0,36.95,38.11,36.21,5,120,14,44,54,1.0,10.0,9.04,26.07
95,VICR.O,비코,35.22,9.29,41.19,34.13,33.89,5,60,14,44,54,1.0,10.0,23.6,54.57
95,PTSI.O,PAM 트랜스포테이션 서비시스,18.83,7.09,41.24,17.51,16.47,5,60,14,44,54,1.0,10.0,28.15,52.14
92,QURE.O,유니큐어,8.72,7.01,31.52,7.64,5.24,5,120,14,39,54,1.0,10.0,25.54,76.72
128,TBRG.O,트루브리지,10.67,6.64,31.53,10.44,9.45,5,120,14,34,54,1.0,10.0,-1.77,39.05
130,BRTX.O,바이오리스토러티브 테라피스,1.75,5.92,42.27,1.81,1.5,5,120,14,49,54,1.0,10.0,-0.51,99.63
116,KRNY.O,커니 파이낸셜,6.31,3.42,39.04,6.12,6.11,5,120,14,44,54,1.0,10.0,3.35,27.98
116,BCBP.O,BCB 뱅코프,11.31,2.9,42.17,10.66,10.47,5,120,14,44,54,1.0,10.0,8.34,30.42
138,NISN.O,니선 인터내셔널 엔터프라이스 디벨롭먼트,9.15,1.98,27.1,6.58,5.12,5,120,14,29,69,1.0,10.0,-19.11,99.36
65,RTC.O,푸웨이 필름스,6.54,1.51,33.28,6.15,5.73,5,120,14,44,54,1.0,10.0,84.12,128.33
147,NVEI.O,뉴베이,32.51,-1.0,43.81,32.48,29.58,5,120,14,44,54,1.0,10.0,-19.25,73.06
116,HTLD.O,하트랜드 익스프레스,12.15,-1.06,43.52,11.95,11.78,5,120,14,44,54,1.0,10.0,1.98,26.47
95,GNSS.O,제나시스,2.65,-1.14,43.92,2.58,2.05,5,60,14,44,54,1.0,10.0,23.82,56.47
79,ROKU.O,로쿠,61.32,-1.81,41.46,61.5,58.61,5,60,14,49,54,1.0,10.0,53.95,77.51
153,SVMH.O,스리바루 홀딩스,0.213,-2.17,4.16,0.21,0.18,5,60,14,29,54,1.0,10.0,-33.0,129.43
71,KRMD.O,코루 메디컬 시스템스,2.65,-2.73,47.53,2.55,2.24,5,120,14,49,59,1.0,10.0,67.59,80.5
79,ARWR.O,애로우헤드 파마슈티컬스,28.11,-3.13,43.15,26.82,24.6,5,60,14,49,54,1.0,10.0,56.56,74.67
115,VNET.O,브이넷 그룹 ADR,2.31,-3.43,34.85,2.32,1.84,5,120,14,44,54,1.0,10.0,9.05,71.2
79,PRTA.O,프로테나,22.47,-3.52,36.12,21.32,21.19,5,60,14,49,54,1.0,10.0,47.58,75.85
71,HPK.O,하이피크에너지,15.85,-7.18,45.19,15.36,14.91,5,120,14,49,59,1.0,10.0,71.16,81.4
110,TECH.O,바이오-테크네,77.31,-7.21,34.39,73.72,72.65,5,120,14,39,54,1.0,10.0,10.66,33.8
116,EBMT.O,이글 뱅코프 몬태나,13.65,-7.63,40.71,13.14,13.12,5,120,14,44,54,1.0,10.0,5.59,24.91
101,OESX.O,오리온 에너지 시스템즈,1.07,-7.84,38.58,1.04,0.98,5,120,14,39,54,1.0,10.0,13.16,62.91
88,THTX.O,테라테크놀로지,1.435,-8.37,34.08,1.46,1.4,5,120,14,39,54,1.0,10.0,40.13,108.74
96,MKTX.O,마켓액세스 홀딩스,212.85,-8.73,39.97,208.5,203.64,5,60,14,49,54,1.0,10.0,27.45,32.98
86,RCM.O,R1 Rcm,12.61,-8.87,43.84,12.72,12.29,5,120,14,44,64,1.0,10.0,42.05,51.76
122,AUBN.O,어번 내셔널 뱅코프,18.92,-10.14,28.27,18.73,18.27,5,60,14,29,54,1.0,10.0,6.19,33.56
92,STRM.O,스트림라인 헬스 솔루션,0.5,-11.11,38.08,0.49,0.43,5,120,14,39,54,1.0,10.0,25.65,74.27
129,BCOV.O,브라이트코브,2.61,-11.16,33.78,2.44,2.07,5,120,14,39,54,1.0,10.0,0.07,51.95
91,CGNX.O,코그넥스,50.98,-11.81,48.33,49.34,42.33,5,120,14,49,54,1.0,10.0,27.97,38.44
95,PENN.O,펜 엔터테인먼트,20.58,-13.28,39.77,20.31,17.33,5,60,14,44,54,1.0,10.0,26.46,52.21
95,NARI.O,이나리 메디컬,54.41,-13.93,42.51,52.53,45.76,5,60,14,44,54,1.0,10.0,25.18,57.37
68,MRNA.O,모더나,121.46,-15.94,48.09,118.85,114.94,5,120,14,49,54,1.0,10.0,81.42,73.11
115,BZUN.O,바오준 ADR,2.85,-17.46,32.37,2.69,2.52,5,120,14,44,54,1.0,10.0,11.31,70.77
100,PDSB.O,PDS 바이오테크놀러지,4.09,-17.77,40.82,3.62,3.2,5,60,14,44,59,1.0,10.0,17.66,102.39
100,CTXR.O,시티우스 파마슈티컬스,0.7339,-18.98,40.36,0.71,0.67,5,60,14,44,59,1.0,10.0,22.06,102.8
130,PCTTU.O,PureCycle Technologies Unit,7.47,-19.41,41.33,7.47,6.86,5,120,14,49,54,1.0,10.0,-4.4,96.47
130,PCT.O,퓨어사이클 테크놀러지,5.72,-19.88,43.48,5.41,5.3,5,120,14,49,54,1.0,10.0,-4.39,96.5
79,BEAM.O,빔 테라퓨틱스,26.88,-20.62,42.32,24.88,23.73,5,60,14,49,54,1.0,10.0,51.24,82.23
126,UPC.O,유니버스 파마슈티컬스,3.3,-22.02,38.16,3.56,2.18,5,120,14,44,54,1.0,10.0,5.02,119.57
126,MRIN.O,마린 소프트웨어,2.57,-22.77,38.44,2.44,2.34,5,120,14,44,54,1.0,10.0,7.41,120.56
70,SABR.O,세이버,3.12,-24.16,37.3,3.0,2.84,5,60,14,39,64,1.0,10.0,71.63,206.67
100,CYTH.O,사이클로 테라퓨틱스,1.26,-24.59,39.43,1.35,1.31,5,60,14,44,59,1.0,10.0,19.2,103.58
107,INTG.O,인터그룹,22.18,-29.37,32.44,22.08,21.92,5,120,14,34,54,1.0,10.0,13.61,45.31
153,MIGI.O,모손 인프라 스트럭처 그룹,1.38,-29.6,22.9,1.41,1.34,5,60,14,29,54,1.0,10.0,-35.96,136.23
118,FOSL.O,파슬 그룹,1.38,-30.84,37.99,1.34,1.12,5,120,14,39,54,1.0,10.0,5.52,77.73
92,GDS.O,GDS 홀딩스 ADR,11.53,-31.54,36.33,11.84,7.74,5,120,14,39,54,1.0,10.0,30.98,71.93
126,EAST.O,이스트사이드 디스틸링,1.2,-31.56,31.61,1.1,1.07,5,120,14,44,54,1.0,10.0,4.45,120.28
115,NKTR.O,넥타 테라퓨틱스,1.42,-32.24,34.85,1.32,1.13,5,120,14,44,54,1.0,10.0,9.54,69.79
115,MNTK.O,몬탁 리뉴어블스,5.66,-33.15,41.03,5.46,5.14,5,120,14,44,54,1.0,10.0,3.88,69.78
100,AEHL.O,안텔로페 엔터프라이즈 홀딩스,5.05,-35.9,37.03,4.77,2.13,5,60,14,44,59,1.0,10.0,18.48,109.28
118,NIU.O,NIU 테크놀러지 ADR,2.24,-42.7,33.39,2.24,1.94,5,120,14,39,54,1.0,10.0,3.77,74.4
147,ERAS.O,이래스카,2.97,-44.87,32.24,2.7,2.12,5,120,14,44,54,1.0,10.0,-26.84,74.23
138,SNOA.O,소노마 파머수티컬스,0.3715,-45.58,28.63,0.31,0.18,5,120,14,29,69,1.0,10.0,-11.73,92.9
100,PRAX.O,프락시스 프리시젼 메디신,50.88,-49.79,38.91,47.44,45.59,5,60,14,44,59,1.0,10.0,16.16,104.8
144,BIGC.O,빅커머스 홀딩스,7.74,-53.12,30.79,7.68,7.49,5,120,14,34,69,1.0,10.0,-22.24,79.99
153,AEI.O,알셋,1.4,-56.13,16.62,1.34,0.92,5,60,14,29,54,1.0,10.0,-41.9,125.59
126,ITRM.O,아이테럼 테라퓨틱스,1.64,-57.84,36.39,1.47,1.47,5,120,14,44,54,1.0,10.0,-8.49,118.45
51,AXDX.O,엑셀러레이트 다이아그노스틱스,1.15,-61.17,29.94,1.15,1.08,5,120,14,39,54,1.0,10.0,144.6,257.33
126,SLS.O,셀라스 라이프 사이언스 그룹,1.16,-63.98,33.27,1.16,1.16,5,120,14,44,54,1.0,10.0,-8.68,120.47
153,RCRT.O,리쿠르터닷컴 그룹,2.06,-69.64,23.59,1.86,1.8,5,60,14,29,54,1.0,10.0,-34.29,125.46
