Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
88,BILI.O,빌리빌리 ADR,13.86,-25.12,43.53,15.02,13.63,5,120,14,44,64,1.0,10.0,37.13,76.21
153,OCX.O,온코사이트,3.12,-31.03,20.3,3.02,2.9,5,120,14,34,64,1.0,10.0,-41.0,89.5
112,COMM.O,콤스코프 홀딩,2.86,-31.93,42.25,2.4,1.4,5,120,14,44,64,1.0,10.0,3.22,59.96
30,XWEL.O,X웰,1.81,-36.11,32.45,2.08,1.81,5,120,14,44,74,1.0,10.0,269.77,521.49
47,AXDX.O,엑셀러레이트 다이아그노스틱스,1.45,-36.81,30.29,1.33,1.08,5,120,14,44,64,1.0,10.0,147.79,256.67
146,ACB.O,오로라 카나비스,6.46,-39.4,32.1,6.24,5.53,5,120,14,34,64,1.0,10.0,-29.0,97.39
151,OLPX.O,올라플렉스 홀딩스,1.85,-43.14,31.6,1.94,1.71,5,120,14,44,64,1.0,10.0,-42.84,77.89
135,SNOA.O,소노마 파머수티컬스,0.2479,-44.87,31.69,0.29,0.21,5,120,14,34,74,1.0,10.0,-13.07,94.04
154,TWKS.O,소트웍스 홀딩,4.34,-46.18,29.01,4.32,2.87,5,120,14,34,64,1.0,10.0,-36.25,63.67
146,IKNA.O,아이케나 온콜로지,1.625,-47.73,32.46,1.63,1.52,5,120,14,34,64,1.0,10.0,-25.81,102.14
150,TKLF.O,요시미치무역,0.617,-49.44,34.68,0.59,0.3,5,120,14,44,74,1.0,10.0,-32.46,136.31
124,CPTN.O,셉톤,3.03,-51.64,14.09,3.03,2.75,5,120,14,34,64,1.0,10.0,16.07,244.49
144,PULM.O,풀매트릭스,2.2781,-51.98,32.0,2.2,1.95,5,120,14,34,64,1.0,10.0,-19.48,106.14
151,KRON.O,크로노스 바이오,1.03,-54.74,27.93,1.11,1.11,5,120,14,44,64,1.0,10.0,-41.66,79.12
144,XCUR.O,엑시큐어,0.5301,-64.59,26.15,0.55,0.5,5,120,14,34,64,1.0,10.0,-24.06,107.13
150,RCRT.O,리쿠르터닷컴 그룹,2.15,-72.02,24.42,2.19,1.82,5,120,14,44,74,1.0,10.0,-31.8,124.89
114,LPSN.O,라이브퍼슨,1.23,-73.77,30.31,1.21,0.92,5,120,14,34,64,1.0,10.0,10.2,64.25
97,ZAPP.O,잽 일렉트릭 비이클스 그룹,7.97,-81.48,15.65,8.55,4.78,5,120,14,34,64,1.0,10.0,24.22,209.48
173,EJH.O,E-홈 하우스홀드 서비스 홀딩스,1.33,-88.54,0.72,1.42,1.32,5,120,14,34,64,1.0,10.0,-92.75,153.28
150,KTRA.O,킨타라 테라퓨틱스,0.1854,-89.75,30.6,0.18,0.17,5,120,14,44,74,1.0,10.0,-39.18,134.06
