Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
83,BILI.O,빌리빌리 ADR,13.11,-27.03,43.53,13.81,13.71,5,120,14,44,74,1.0,10.0,35.94,76.2
130,MDRR.O,메달리스트 다이버시파이드 릿츠,12.08,-29.48,39.4,11.68,11.5,5,120,14,44,64,1.0,10.0,-9.54,92.58
48,AXDX.O,엑셀러레이트 다이아그노스틱스,1.72,-35.54,30.29,1.61,1.1,5,120,14,44,64,1.0,10.0,150.84,256.61
29,XWEL.O,X웰,1.96,-35.6,32.45,1.93,1.81,5,120,14,44,74,1.0,10.0,271.49,521.27
130,SDOT.O,사돗 그룹,0.5,-36.21,41.69,0.45,0.36,5,120,14,44,64,1.0,10.0,-0.61,95.78
146,ACB.O,오로라 카나비스,6.87,-36.99,32.1,6.7,5.61,5,120,14,34,64,1.0,10.0,-27.52,97.24
133,COSM.O,코스모스 헬스,1.0893,-41.54,20.75,1.09,0.82,5,120,14,34,64,1.0,10.0,-9.34,201.36
108,ADD.O,컬러 스타 테크놀로지,0.7016,-42.67,32.77,0.66,0.25,5,120,14,34,64,1.0,10.0,4.36,135.79
135,SNOA.O,소노마 파머수티컬스,0.2358,-45.06,31.69,0.25,0.21,5,120,14,34,74,1.0,10.0,-13.33,94.05
153,TWKS.O,소트웍스 홀딩,4.33,-45.97,29.01,4.33,2.87,5,120,14,34,64,1.0,10.0,-36.19,63.54
146,IKNA.O,아이케나 온콜로지,1.67,-46.78,32.46,1.65,1.52,5,120,14,34,64,1.0,10.0,-25.13,101.97
139,JG.O,오로라 모바일 ADR,3.57,-47.92,32.26,3.46,3.0,5,120,14,34,64,1.0,10.0,-23.84,86.77
116,CPTN.O,셉톤,3.05,-50.9,14.09,3.04,2.76,5,120,14,34,64,1.0,10.0,16.29,243.91
144,PULM.O,풀매트릭스,2.27,-51.94,32.0,2.29,1.96,5,120,14,34,64,1.0,10.0,-19.47,106.11
148,YYAI.O,코넥사 스포츠 테크놀로지스,11.77,-57.07,15.74,12.76,12.53,5,120,14,34,64,1.0,10.0,-27.29,216.91
109,LPSN.O,라이브퍼슨,1.36,-71.92,30.31,1.24,0.89,5,120,14,34,64,1.0,10.0,11.21,64.56
112,FWRD.O,포워드 에어,25.13,-82.75,30.76,25.72,23.62,5,120,14,34,64,1.0,10.0,5.58,35.16
10,MGOL.O,MGO 글로벌,5.22,-97.65,31.78,5.11,4.05,5,120,14,34,64,1.0,10.0,456.09,392.64
97,ZAPP.O,잽 일렉트릭 비이클스 그룹,6.0,-98.59,15.65,7.16,4.81,5,120,14,34,64,1.0,10.0,12.65,209.27
2,ASNS.O,악텔리스 네트웍스,1.24,-99.67,32.11,1.28,1.15,5,120,14,34,64,1.0,10.0,575.25,486.13
6,RGC.O,리젠셀 바이오사이언스 홀딩스,9.38,-99.96,42.71,10.35,5.44,5,120,14,44,64,1.0,10.0,498.46,278.01
