Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
140,INCR.O,인터큐어,2.41,122.95,39.77,2.45,2.41,5,120,14,49,54,1.0,10.0,-12.19,67.55
70,AEHR.O,에흐르 테스트 시스템즈,17.88,113.71,41.68,17.85,13.57,5,120,14,44,54,1.0,10.0,80.48,90.74
140,HEPS.O,디 마켓 일렉트로시티 ADR,3.17,112.94,46.78,3.26,1.86,5,120,14,49,54,1.0,10.0,-15.76,76.14
146,PSHG.O,퍼포먼스 쉬핑,2.21,103.67,27.91,2.18,2.06,5,120,14,29,59,1.0,10.0,-27.83,94.61
106,MSEX.O,미들섹스 워터,66.08,102.56,36.36,64.1,53.25,5,120,14,44,54,1.0,10.0,15.01,28.45
97,VFF.O,빌리지 팜스 인터내셔널,1.15,98.06,38.74,1.15,1.07,5,120,14,39,54,1.0,10.0,24.4,66.6
127,CCLDO.O,케어 클라우드 우선주 시리즈 B 8.75%,9.72,91.14,35.32,9.73,8.3,5,120,14,39,54,1.0,10.0,-5.29,66.9
116,CCLDP.O,케어 클라우드 우선주 시리즈 A 11%,9.05,88.51,32.7,8.96,7.47,5,120,14,34,54,1.0,10.0,3.55,50.48
124,PROK.O,프로키드니,2.45,76.6,36.98,2.29,2.24,5,120,14,44,54,1.0,10.0,11.03,120.3
95,ALNT.O,얼라이언트,28.82,73.55,43.11,28.07,27.05,5,60,14,44,54,1.0,10.0,32.73,48.44
4,WINVR.O,WinVest Acquisition Right,0.152,67.09,48.15,0.15,0.09,5,60,14,49,64,1.0,10.0,541.27,215.9
124,AUID.O,오스아이디,9.45,66.08,38.29,9.46,8.84,5,120,14,44,54,1.0,10.0,1.45,114.42
106,AMSF.O,아메리세이프,50.62,55.83,40.62,48.98,47.49,5,120,14,44,54,1.0,10.0,13.68,26.91
98,IAC.O,IAC,51.44,52.77,40.07,51.64,50.27,5,60,14,44,54,1.0,10.0,19.66,39.2
158,PDYN.O,팔라다인 AI,1.99,44.63,27.76,1.96,1.6,5,120,14,34,54,1.0,10.0,-42.31,117.0
127,TVTX.O,트래버 테라퓨틱스,9.89,38.94,36.58,9.75,7.57,5,120,14,39,54,1.0,10.0,-3.87,62.68
110,EGBN.O,이글 뱅코프,22.6,38.92,35.48,22.75,20.85,5,120,14,39,54,1.0,10.0,12.67,35.79
110,RVSB.O,리버뷰 뱅코프,4.6,38.67,37.22,4.44,4.33,5,120,14,39,54,1.0,10.0,12.5,37.74
98,SFST.O,서던 퍼스트 뱅크셰어스,35.88,33.61,43.38,35.8,28.76,5,60,14,44,54,1.0,10.0,22.83,37.06
140,SANG.O,샌고마 테크놀로지스,5.15,31.93,41.94,5.26,4.66,5,120,14,49,54,1.0,10.0,-22.76,73.27
116,EGRX.O,이글 파마슈티컬스,5.72,31.84,29.1,5.68,5.03,5,120,14,34,54,1.0,10.0,10.42,59.29
97,RDIB.O,리딩 인터내셔널 Class B,15.132,29.73,37.24,16.5,14.76,5,120,14,39,54,1.0,10.0,30.03,67.1
98,RUSHB.O,러시 엔터프라이즈 Class B,46.52,28.93,41.82,44.96,41.44,5,60,14,44,54,1.0,10.0,24.46,41.87
140,NAUT.O,노틸러스 바이오테크놀러지,2.92,28.52,37.5,2.81,2.64,5,120,14,49,54,1.0,10.0,-16.98,68.53
95,RICK.O,RCI 호스피탤리티 홀딩스,48.22,24.41,36.81,47.94,45.76,5,60,14,44,54,1.0,10.0,25.63,45.09
81,PRTA.O,프로테나,24.43,20.35,36.12,24.38,21.71,5,60,14,39,54,1.0,10.0,48.49,75.76
119,MNRO.O,먼로,26.3,18.58,32.47,25.0,24.61,5,60,14,34,54,1.0,10.0,6.14,33.92
101,MGIC.O,매직 소프트웨어 엔터프라이지스,11.68,18.55,36.78,11.61,11.17,5,120,14,39,54,1.0,10.0,20.7,38.05
140,LENZ.O,렌즈 테라퓨틱스,23.97,17.62,38.56,23.28,17.27,5,120,14,49,54,1.0,10.0,-12.32,74.71
100,PACB.O,퍼시픽 바이오사이언시스 오브 캘리포니아,2.135,16.04,34.95,1.91,1.75,5,60,14,39,54,1.0,10.0,20.09,82.01
135,NISN.O,니선 인터내셔널 엔터프라이스 디벨롭먼트,11.64,14.95,27.1,9.06,5.44,5,120,14,49,54,1.0,10.0,-12.46,100.1
95,MGPI.O,MGP 인그리디언츠,82.22,12.52,41.13,80.71,76.77,5,60,14,44,54,1.0,10.0,32.9,46.21
103,ADAP.O,어답트이뮨 테라퓨틱스 ADR,1.39,12.19,42.14,1.27,1.1,5,60,14,44,54,1.0,10.0,21.52,111.15
128,TBRG.O,트루브리지,11.72,11.87,31.53,11.34,9.91,5,60,14,34,54,1.0,10.0,-1.1,39.02
140,SOFI.O,소파이 테크놀로지스,7.41,11.52,42.97,7.35,7.31,5,120,14,49,54,1.0,10.0,-10.26,70.45
134,TMCI.O,트리스 메디컬 컨셉트,7.72,10.98,31.16,7.89,6.65,5,60,14,34,54,1.0,10.0,-2.69,75.11
95,PTSI.O,PAM 트랜스포테이션 서비시스,22.12,10.61,41.24,21.03,17.35,5,60,14,44,54,1.0,10.0,29.63,52.22
119,OVBC.O,오하이오 밸리 뱅크,23.2,10.1,29.52,22.8,22.24,5,60,14,34,54,1.0,10.0,8.95,35.71
98,JAZZ.O,재즈 파마슈티컬스,111.57,9.13,37.13,109.61,107.95,5,60,14,44,54,1.0,10.0,27.87,36.21
140,INNV.O,이노베이지 홀딩,6.35,8.84,39.03,6.17,4.74,5,120,14,49,54,1.0,10.0,-10.97,73.17
106,DHIL.O,다이아몬드 힐 인베스트먼트 그룹,161.32,8.69,40.1,156.91,150.68,5,120,14,44,54,1.0,10.0,13.62,28.4
90,ERII.O,에너지 리커버리,14.91,8.37,38.6,14.65,14.3,5,120,14,39,54,1.0,10.0,35.65,75.9
135,HIVE.O,하이브 디지털 테크놀로지스,3.81,7.7,41.94,4.08,3.17,5,120,14,49,54,1.0,10.0,-2.52,94.79
117,EXC.O,엑셀론,36.75,7.5,41.05,36.36,36.35,5,120,14,44,54,1.0,10.0,4.42,22.96
106,SBAC.O,SBA 커뮤니케이션스,214.71,6.62,39.43,209.48,203.91,5,120,14,44,54,1.0,10.0,17.26,25.17
68,RTC.O,푸웨이 필름스,8.54,6.48,33.28,7.61,4.96,5,120,14,44,54,1.0,10.0,87.64,128.29
98,HNNA.O,헤네시 어드바이저스,8.15,5.19,41.76,8.17,7.32,5,60,14,44,54,1.0,10.0,22.17,42.74
98,IPGP.O,IPG 포토닉스,86.59,4.82,40.52,87.82,86.5,5,60,14,44,54,1.0,10.0,23.87,43.3
149,KA.O,키네타,0.642,3.38,27.34,0.68,0.57,5,60,14,29,54,1.0,10.0,-24.45,134.25
68,KZIA.O,카지아 테라퓨틱스 ADR,0.4026,2.92,31.49,0.4,0.32,5,120,14,44,54,1.0,10.0,76.63,148.44
69,CRON.O,크로노스 그룹,2.42,2.61,43.16,2.44,2.42,5,120,14,49,54,1.0,10.0,88.51,79.38
95,TTGT.O,테크타겟,32.52,1.46,41.11,32.1,30.7,5,60,14,44,54,1.0,10.0,25.61,45.45
93,POOL.O,풀,371.82,1.06,42.55,345.72,343.67,5,60,14,49,54,1.0,10.0,27.37,28.94
23,XELB.O,엑셀 브랜즈,0.7,0.5,40.11,0.7,0.69,5,60,14,49,64,1.0,10.0,284.79,204.23
116,MTLS.O,머티리얼라이즈 ADR,5.7,0.4,32.08,5.83,5.24,5,120,14,34,54,1.0,10.0,9.87,57.55
116,SSP.O,E W 스크립스,3.85,0.0,33.32,3.73,3.69,5,120,14,34,54,1.0,10.0,10.16,51.95
128,NYMT.O,뉴욕 모기지 트러스트,6.68,-0.08,29.64,6.62,6.17,5,60,14,34,54,1.0,10.0,-0.16,42.53
140,NVEI.O,뉴베이,32.91,-0.18,43.81,32.92,30.28,5,120,14,49,54,1.0,10.0,-18.65,72.54
117,NWE.O,노스웨스턴 에너지 그룹,53.27,-0.99,43.84,52.85,50.02,5,120,14,44,54,1.0,10.0,4.86,22.69
81,FLGT.O,펄젠트 제네틱스,23.66,-1.35,35.47,22.83,21.05,5,60,14,39,54,1.0,10.0,54.51,79.81
110,TECH.O,바이오-테크네,80.6,-3.64,34.39,78.23,73.22,5,120,14,39,54,1.0,10.0,10.97,33.8
117,EBMT.O,이글 뱅코프 몬태나,15.0,-4.07,40.71,14.46,13.08,5,120,14,44,54,1.0,10.0,6.29,24.91
140,MXCT.O,맥스사이트,4.79,-4.22,38.35,4.58,4.37,5,120,14,49,54,1.0,10.0,-16.6,69.3
128,KFFB.O,캔터키 퍼스트 페더럴 뱅코프,3.33,-5.24,20.68,3.36,3.36,5,60,14,34,54,1.0,10.0,0.58,37.5
140,STRR.O,스타 에쿼티 홀딩스,4.71,-5.33,39.16,4.85,4.49,5,120,14,49,54,1.0,10.0,-11.19,65.43
93,MKTX.O,마켓액세스 홀딩스,225.63,-5.96,39.97,221.67,206.72,5,60,14,49,54,1.0,10.0,27.9,32.96
95,AUDC.O,오디오코드,10.9,-6.15,38.27,10.89,10.36,5,60,14,44,54,1.0,10.0,24.46,47.43
117,XEL.O,엑셀 에너지,57.36,-6.52,38.15,56.29,54.51,5,120,14,44,54,1.0,10.0,9.2,19.55
83,RCM.O,R1 Rcm,13.005,-6.64,43.84,13.16,12.51,5,120,14,44,64,1.0,10.0,42.4,51.66
127,VNET.O,브이넷 그룹 ADR,1.98,-6.75,34.85,2.05,1.87,5,120,14,39,54,1.0,10.0,7.81,71.14
140,HNST.O,어니스트 컴퍼니,3.88,-6.8,42.14,3.87,3.26,5,120,14,49,54,1.0,10.0,-22.51,76.14
140,ELDN.O,엘레돈 파마슈티컬스,2.95,-6.84,45.07,3.01,2.24,5,120,14,49,54,1.0,10.0,-14.71,77.94
110,WILC.O,G 윌리-푸드 인터내셔널,9.83,-7.22,37.01,9.71,9.59,5,120,14,39,54,1.0,10.0,11.29,37.42
100,STRM.O,스트림라인 헬스 솔루션,0.518,-7.67,38.08,0.5,0.43,5,60,14,39,54,1.0,10.0,25.92,74.21
118,PSNL.O,퍼스날리스,3.45,-7.97,32.46,3.0,1.52,5,120,14,34,59,1.0,10.0,2.78,95.2
87,THTX.O,테라테크놀로지,1.455,-8.08,34.08,1.49,1.39,5,120,14,39,54,1.0,10.0,40.19,108.62
140,VIOT.O,비오미 테크놀러지 ADR,0.88,-9.67,39.59,0.88,0.74,5,120,14,49,54,1.0,10.0,-11.88,74.14
135,BDSX.O,바이오데식스,1.72,-10.56,36.89,1.66,1.5,5,120,14,49,54,1.0,10.0,-8.02,95.86
140,SMLR.O,샘러 사이언티픽,33.38,-12.4,43.8,33.34,33.03,5,120,14,49,54,1.0,10.0,-16.19,73.78
119,AUBN.O,어번 내셔널 뱅코프,18.85,-13.48,28.27,19.18,18.54,5,60,14,34,54,1.0,10.0,6.19,33.67
135,TKNO.O,알파 테크노바,4.08,-14.02,31.93,3.14,2.24,5,120,14,49,54,1.0,10.0,-11.07,98.27
95,PENN.O,펜 엔터테인먼트,19.71,-14.14,39.77,18.77,17.69,5,60,14,44,54,1.0,10.0,26.05,52.23
69,MRNA.O,모더나,122.11,-15.45,48.09,120.89,116.65,5,120,14,49,54,1.0,10.0,80.88,72.89
103,PDSB.O,PDS 바이오테크놀러지,3.88,-15.87,40.82,3.94,3.35,5,60,14,44,54,1.0,10.0,17.05,102.3
124,UPC.O,유니버스 파마슈티컬스,3.74,-15.92,38.16,3.67,2.32,5,120,14,44,54,1.0,10.0,9.43,119.24
119,IEP.O,Icahn Enterprises Units,17.27,-16.34,32.22,17.37,16.9,5,60,14,34,54,1.0,10.0,1.84,36.63
119,HURC.O,허코 컴퍼니스,18.14,-16.87,33.51,17.52,17.07,5,60,14,34,54,1.0,10.0,8.65,37.81
100,QURE.O,유니큐어,8.335,-16.89,31.52,8.13,5.63,5,60,14,39,54,1.0,10.0,25.03,76.71
95,TCX.O,투카우스,25.34,-17.28,38.92,22.97,20.31,5,60,14,44,54,1.0,10.0,31.24,46.13
119,HAIN.O,하인 셀레셜 그룹,7.43,-17.49,29.06,7.48,7.18,5,60,14,34,54,1.0,10.0,4.21,35.35
100,ZLAB.O,자이 랩 ADR,18.86,-19.04,36.37,19.18,18.6,5,60,14,39,54,1.0,10.0,20.24,70.29
97,EGHT.O,8x8,3.34,-19.05,34.16,3.16,2.56,5,120,14,39,54,1.0,10.0,27.46,59.87
94,LEDS.O,세미LEDS,1.52,-19.91,41.56,1.49,1.39,5,60,14,44,64,1.0,10.0,22.06,120.38
115,LBRDK.O,리버티 브로드밴드 시리즈 C,64.77,-20.55,32.88,58.01,54.65,5,120,14,34,54,1.0,10.0,8.56,29.81
135,QLI.O,킬리언 인터내셔널 홀딩 그룹,6.15,-20.56,35.12,6.0,3.62,5,120,14,49,54,1.0,10.0,-13.03,97.35
95,MTCH.O,매치 그룹,33.25,-20.79,34.72,33.65,31.31,5,60,14,44,54,1.0,10.0,23.69,47.77
115,LBRDA.O,리버티 브로드밴드 시리즈 A,63.76,-21.29,32.77,57.22,54.62,5,120,14,34,54,1.0,10.0,8.38,29.91
103,CTXR.O,시티우스 파마슈티컬스,0.96,-21.74,40.36,0.92,0.69,5,60,14,44,54,1.0,10.0,25.51,102.74
124,MRIN.O,마린 소프트웨어,2.42,-23.28,38.44,2.39,2.34,5,120,14,44,54,1.0,10.0,6.86,120.38
100,SGMO.O,상가모 테라퓨틱스,0.8649,-23.44,32.15,0.58,0.51,5,60,14,39,54,1.0,10.0,22.0,79.38
140,AVIR.O,아테아 파마슈티컬스,3.92,-23.93,37.08,3.86,3.82,5,120,14,49,54,1.0,10.0,-18.44,76.15
94,VTVT.O,vTv 테라퓨틱스,21.2,-26.29,41.11,22.48,22.3,5,60,14,44,64,1.0,10.0,34.18,122.06
139,OPI.O,오피스 프로퍼티 인컴 트러스트,2.7,-26.63,28.37,2.66,2.29,5,60,14,29,54,1.0,10.0,-16.36,39.77
150,KLTR.O,칼투라,1.34,-26.85,25.74,1.28,1.27,5,120,14,29,54,1.0,10.0,-37.53,69.47
101,MLAB.O,메사 래보라토리스,110.02,-27.28,34.61,110.19,103.99,5,120,14,39,54,1.0,10.0,18.77,36.11
94,OKYO.O,OKYO 파마 ADR,1.361,-27.61,38.92,1.52,1.4,5,60,14,44,64,1.0,10.0,21.61,116.21
105,SILC.O,실리콤,16.1,-28.9,31.41,15.86,15.67,5,120,14,34,54,1.0,10.0,14.75,42.41
135,MDRR.O,메달리스트 다이버시파이드 릿츠,12.125,-29.75,37.86,12.06,11.4,5,120,14,49,54,1.0,10.0,-9.61,92.96
149,MIGI.O,모손 인프라 스트럭처 그룹,1.3,-31.67,22.9,1.44,1.38,5,60,14,29,54,1.0,10.0,-36.25,136.0
150,OLPX.O,올라플렉스 홀딩스,2.09,-32.36,28.26,2.03,1.73,5,120,14,29,54,1.0,10.0,-41.66,76.53
94,EOSE.O,이오스 에너지 엔터프라이시스,1.8,-33.07,40.13,1.8,1.15,5,60,14,44,64,1.0,10.0,22.93,118.37
90,GDS.O,GDS 홀딩스 ADR,10.89,-33.37,36.33,10.9,8.2,5,120,14,39,54,1.0,10.0,29.91,71.82
135,XGN.O,엑사젠,2.01,-33.6,36.21,1.98,1.79,5,120,14,49,54,1.0,10.0,-8.56,87.65
158,AEI.O,알셋,1.19,-36.35,16.62,1.18,0.93,5,120,14,34,54,1.0,10.0,-43.97,125.19
100,TPIC.O,TPI 컴포지트,4.78,-37.79,38.79,4.52,4.38,5,60,14,39,54,1.0,10.0,19.62,79.93
128,GLBZ.O,글렌 버니 뱅코프,4.7,-37.96,29.05,4.6,4.43,5,60,14,34,54,1.0,10.0,3.71,41.26
128,JRVR.O,제임스 리버 그룹 홀딩스,8.42,-38.68,24.13,8.14,7.86,5,60,14,34,54,1.0,10.0,-0.9,38.71
158,SLNH.O,솔루나 홀딩스,5.43,-39.42,18.9,5.72,3.57,5,120,14,34,54,1.0,10.0,-48.39,128.15
135,EVGO.O,EV고,3.89,-40.21,39.99,3.7,2.4,5,120,14,49,54,1.0,10.0,-6.34,87.92
94,VIGL.O,비질 뉴로사이언스,4.64,-40.39,41.28,4.28,3.8,5,60,14,44,64,1.0,10.0,33.08,116.5
110,OMCL.O,옴니셀,29.31,-40.48,31.91,29.14,28.44,5,120,14,39,54,1.0,10.0,13.6,36.5
103,AEHL.O,안텔로페 엔터프라이즈 홀딩스,4.16,-40.58,37.03,3.97,2.48,5,60,14,44,54,1.0,10.0,13.51,109.51
103,SLDB.O,솔리드 바이오사이언스,9.29,-40.99,39.54,9.02,8.1,5,60,14,44,54,1.0,10.0,17.0,112.88
149,TKLF.O,요시미치무역,0.5957,-41.19,23.16,0.59,0.3,5,60,14,29,54,1.0,10.0,-34.06,137.1
140,ERAS.O,이래스카,3.28,-41.21,32.24,3.19,2.24,5,120,14,49,54,1.0,10.0,-23.93,74.06
103,TLRY.O,틸레이 브랜즈,1.83,-41.66,38.71,1.84,1.83,5,60,14,44,54,1.0,10.0,21.83,112.71
151,AZ.O,A2Z 스마트 테크놀로지스,0.775,-42.64,28.52,0.78,0.64,5,120,14,29,59,1.0,10.0,-37.27,105.29
135,SNOA.O,소노마 파머수티컬스,0.3513,-43.49,28.63,0.38,0.19,5,120,14,49,54,1.0,10.0,-11.4,93.61
107,AKTX.O,아카리 테라퓨틱스 ADR,4.25,-43.49,33.04,4.02,2.22,5,120,14,34,54,1.0,10.0,9.98,145.4
94,CCCC.O,C4 테라퓨틱스,6.5,-43.62,40.94,6.3,5.45,5,60,14,44,64,1.0,10.0,25.94,120.4
140,GDRX.O,굿알엑스 홀딩스,8.85,-44.33,40.72,8.88,7.37,5,120,14,49,54,1.0,10.0,-15.52,74.43
127,NIU.O,NIU 테크놀러지 ADR,2.04,-45.19,33.39,1.98,1.96,5,120,14,39,54,1.0,10.0,2.16,74.25
140,MRVI.O,마라바이 라이프사이언시스 홀딩스,9.16,-45.82,34.57,8.53,8.06,5,120,14,49,54,1.0,10.0,-8.26,69.99
140,ADPT.O,어댑티브 바이오테크놀러지,4.51,-46.56,32.74,4.27,3.44,5,120,14,49,54,1.0,10.0,-13.08,76.07
103,PRAX.O,프락시스 프리시젼 메디신,57.69,-46.73,38.91,57.54,46.33,5,60,14,44,54,1.0,10.0,19.98,104.32
94,IMUX.O,이뮤닉,1.45,-46.79,35.28,1.43,1.26,5,60,14,44,64,1.0,10.0,32.25,119.07
100,EDIT.O,에디타스 메디신,5.65,-47.4,38.79,5.48,5.35,5,60,14,39,54,1.0,10.0,16.37,76.33
151,XLO.O,자일리오 테라퓨틱스,1.01,-48.13,22.23,0.98,0.95,5,120,14,29,59,1.0,10.0,-33.07,112.37
141,BIGC.O,빅커머스 홀딩스,8.35,-51.27,30.79,8.2,7.48,5,120,14,34,54,1.0,10.0,-20.47,79.71
140,GDEV.O,GDEV,2.7552,-51.36,34.14,2.71,2.32,5,120,14,49,54,1.0,10.0,-14.75,78.12
124,CYCN.O,싸이클러리온 테라퓨틱스,3.12,-53.1,33.08,3.23,2.94,5,120,14,44,54,1.0,10.0,4.78,125.3
118,ONDS.O,온다스 홀딩스,1.06,-55.43,33.79,1.06,0.93,5,120,14,34,59,1.0,10.0,2.83,102.93
53,AXDX.O,엑셀러레이트 다이아그노스틱스,1.3,-60.03,29.94,1.25,1.07,5,120,14,39,54,1.0,10.0,146.27,257.0
153,YYAI.O,코넥사 스포츠 테크놀로지스,11.94,-61.21,13.96,11.9,11.67,5,120,14,29,54,1.0,10.0,-28.84,218.62
114,BLUE.O,블루버드 바이오,1.22,-61.37,30.62,1.19,1.11,5,120,14,34,54,1.0,10.0,8.02,78.85
119,TTEC.O,TTEC 홀딩스,8.1,-64.49,22.67,7.84,6.77,5,60,14,34,54,1.0,10.0,3.73,37.71
79,OPGN.O,옵젠,3.06,-65.14,25.06,3.02,1.44,5,120,14,29,54,1.0,10.0,40.18,281.11
149,RCRT.O,리쿠르터닷컴 그룹,2.07,-68.85,23.59,2.08,1.9,5,60,14,29,54,1.0,10.0,-33.56,124.96
149,XELA.O,엑셀라 테크놀로지스,2.5,-78.09,27.11,2.45,2.42,5,60,14,29,54,1.0,10.0,-37.69,127.56
110,SIRI.O,시리우스 XM 홀딩스,3.72,-78.5,34.05,3.78,3.53,5,120,14,39,54,1.0,10.0,16.17,34.1
173,EJH.O,E-홈 하우스홀드 서비스 홀딩스,1.42,-88.79,0.72,1.43,1.38,5,120,14,29,54,1.0,10.0,-92.85,154.09
143,AVTX.O,아발로 테라퓨틱스,11.54,-92.84,20.18,11.96,10.4,5,120,14,29,54,1.0,10.0,-23.65,253.85
144,FFIE.O,패러데이 퓨처 인텔리전트 일렉트릭,0.3567,-98.49,19.61,0.37,0.33,5,120,14,29,54,1.0,10.0,-30.68,300.97
