ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
IEI.O,iShares 3-7 Year Treasury Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,0.00688073346610385
BIV,Vanguard Intermediate-Term Bond Index Fund ETF,115,5,120,14,44.0,54.0,1.0,10.0,0.005333663293132673
SCHZ.K,Schwab US Aggregate Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,0.005157661755347931
ILTB.K,iShares Core 10+ Year USD Bond ETF,116,5,60,14,44.0,54.0,1.0,10.0,0.003845440629332675
BLV,Vanguard Long-Term Bond Index Fund;ETF,116,5,60,14,44.0,54.0,1.0,10.0,0.0030637685155581185
IUSB.O,iShares Core Total USD Bond Market ETF,115,5,120,14,44.0,54.0,1.0,10.0,0.0026011853833196596
TIPX.K,SPDR Bloomberg 1-10 Year TIPS ETF,115,5,120,14,44.0,54.0,1.0,10.0,0.002290950409602477
BOND.K,PIMCO Active Bond Exchange-Traded Fund,115,5,120,14,44.0,54.0,1.0,10.0,0.0006942135750820366
BND.O,Vanguard Total Bond Market Index Fund;ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.00042088399527784315
IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,114,5,120,14,39.0,54.0,1.0,10.0,-0.0012907447728507382
TIP,iShares TIPS Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.0013621611589466065
AGG,iShares Core US Aggregate Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.0014613484027231616
SPAB.K,SPDR Portfolio Aggregate Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.002588034156626895
IYZ,iShares US Telecommunications ETF,110,5,60,14,44.0,54.0,1.0,10.0,-0.0026641066078019193
SPTI.K,SPDR Portfolio Intermediate Term Treasury ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.003185444722934805
VGIT.O,Vanguard Intermediate-Term Treasury Index Fd;ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.005482018009824952
SCHR.K,Schwab Intermediate-Term US Treasury ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.005502189155394466
TDTF.K,FlexShares iBoxx 5-Year Target Duration TIPS Index,115,5,120,14,44.0,54.0,1.0,10.0,-0.006980652170227586
GOVT.K,iShares US Treasury Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.00723017540931703
JCPB.K,JPMorgan Core Plus Bond ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.010561338892599359
JRE,Janus Henderson US Real Estate ETF,119,5,120,14,49.0,54.0,1.0,10.0,-0.012713187727766084
KALL.K,KraneShares MSCI All China Index ETF,119,5,120,14,49.0,54.0,1.0,10.0,-0.013908866119337393
VMBS.O,Vanguard Mortgage-Backed Secs Idx Fund;ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.01718023160407467
LDEM.O,iShares ESG MSCI EM Leaders ETF,119,5,120,14,49.0,54.0,1.0,10.0,-0.017362211637272473
MBB.O,iShares MBS ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.01812984792400918
SPTL.K,SPDR Portfolio Long Term Treasury ETF,111,5,120,14,39.0,54.0,1.0,10.0,-0.02392711027579686
FPRO.K,Fidelity Real Estate Investment ETF,99,5,120,14,49.0,54.0,1.0,10.0,-0.024202915251046786
VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,111,5,120,14,39.0,54.0,1.0,10.0,-0.02428442839285483
FLCH.K,Franklin FTSE China ETF,123,5,120,14,49.0,54.0,1.0,10.0,-0.05938619191193595
BNDX.O,Vanguard Total International Bond Index Fund;ETF,115,5,120,14,44.0,54.0,1.0,10.0,-0.027797645731969967
ALTY.O,Global X Alternative Income ETF,119,5,120,14,49.0,54.0,1.0,10.0,-0.030833075128537724
TLTW.K,iShares 20+ Year Treasury Bond BuyWrite Strat ETF,148,5,60,14,24.0,54.0,1.0,10.0,-0.031756588228766924
TLT.O,iShares 20+ Year Treasury Bond ETF,111,5,120,14,39.0,54.0,1.0,10.0,-0.032551300828181695
FCVT.O,First Trust SSI Strategic Convertible Sec ETF,100,5,60,14,49.0,54.0,1.0,10.0,-0.036129188661527034
ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,119,5,120,14,49.0,54.0,1.0,10.0,-0.03956170459406405
XYLD.K,Global X S&P 500 Covered Call ETF,116,5,60,14,44.0,54.0,1.0,10.0,-0.041002347770957015
LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,111,5,120,14,39.0,54.0,1.0,10.0,-0.0450656082112636
UNL,United States 12 Month Natural Gas Fund LP,132,5,120,14,39.0,54.0,1.0,10.0,-0.04650804036048972
IRVH.K,Global X Interest Rate Volatility & Inflation Hdg,131,5,60,14,29.0,54.0,1.0,10.0,-0.056789332037185725
KBA,KraneShares Bosera MSCI China A 50 Connect Idx ETF,108,5,120,14,39.0,54.0,1.0,10.0,-0.1148864682907077
UBT,ProShares Ultra 20+ Year Treasury,87,5,120,14,44.0,54.0,1.0,10.0,-0.18189224308814467
PNQI.O,Invesco Nasdaq Internet ETF,76,5,120,14,34.0,54.0,1.0,10.0,-0.4909034349116087
